month_date_yyyymm,postal_code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202307,20018,"washington, dc",699700.0,0.0366,0.0691,65,0.0656,0.2745,49.0,0.1737,0.3611,28,-0.0667,-0.125,4,,,0.032,0.032,0.032,16.0,-0.2727,-0.4286,0.124,-0.0463,-0.1074,31.0,-0.1389,0.24,381.0,-0.0088,0.0099,1841.0,0.109,0.0392,803454.0,0.0548,0.1805,97,-0.0102,0.2597,0.4769,-0.1132,-0.0133,0.0
202307,20024,"washington, dc",582450.0,-0.0875,0.4956,57,-0.1231,-0.3596,44.0,0.1812,-0.102,20,-0.4118,0.0,0,,,0.0,0.0,0.0,16.0,0.6,-0.5,0.1553,0.0713,-0.0716,22.0,-0.0435,-0.2667,575.0,-0.0142,0.1412,1108.0,-0.0399,0.4767,1128219.0,0.0313,1.3469,81,-0.0899,-0.3306,0.386,0.0321,0.0489,0.0
202307,20004,"washington, dc",542500.0,-0.0516,0.0852,13,-0.1875,-0.2353,58.0,-0.2267,-0.2055,0,-1.0,-1.0,0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.2105,0.0327,0.0772,6.0,0.3333,0.2,628.0,-0.0373,-0.0525,765.0,-0.0174,-0.0186,588237.0,-0.0294,-0.073,19,-0.0256,-0.1739,0.4615,0.1803,0.1674,1.0
202307,20017,"washington, dc",699000.0,0.0213,-0.0013,45,0.0345,-0.0625,37.0,-0.0864,0.1935,24,-0.1429,-0.3333,4,,,0.0345,0.0345,0.0345,16.0,-0.1111,1.0,0.1778,-0.0018,0.0802,28.0,-0.1765,0.3333,466.0,0.0324,0.0444,1620.0,-0.0064,-0.0827,673201.0,-0.0324,-0.1261,73,-0.0395,0.0735,0.6222,-0.1594,0.1847,0.0
202307,20016,"washington, dc",1305000.0,0.2053,0.2889,63,0.0,-0.0308,37.0,0.1746,-0.0263,40,-0.2857,0.0,0,,,0.0,0.0,0.0,20.0,0.1111,0.0,0.1429,0.0372,0.0155,48.0,-0.0303,0.0435,533.0,-0.0171,0.0044,2163.0,0.0803,0.1447,1965091.0,-0.0146,-0.0189,111,-0.0133,-0.0263,0.7619,-0.0238,0.0542,0.0
202307,20002,"washington, dc",679000.0,0.0135,-0.047,272,-0.032,0.1193,48.0,0.1034,0.1034,92,-0.3235,-0.08,4,-0.3333,,0.0077,-0.0033,0.0077,76.0,-0.0732,-0.0952,0.1614,0.0062,-0.0126,109.0,-0.0396,0.1122,533.0,-0.0128,-0.001,1338.0,0.0146,0.0068,781598.0,-0.0016,-0.0292,379,-0.0429,0.1213,0.4007,-0.0032,-0.0026,0.0
202307,20003,"washington, dc",875000.0,0.0163,0.0594,72,-0.0649,-0.1628,37.0,0.0423,0.0,40,-0.1304,-0.1667,0,,,0.0,0.0,0.0,24.0,-0.1429,-0.3333,0.16,-0.0114,-0.0469,37.0,-0.1294,-0.1778,667.0,0.0158,0.007,1354.0,0.0804,0.1748,1029216.0,0.0719,0.096,110,-0.0638,-0.1406,0.5139,-0.0381,-0.0094,0.0
202307,20015,"washington, dc",1275000.0,-0.0823,0.8778,21,-0.0233,-0.2222,38.0,0.2991,0.1875,12,-0.5,-0.5,0,,,0.0,0.0,0.0,4.0,-0.5,-0.6667,0.087,-0.0129,-0.0343,20.0,-0.2453,-0.1304,642.0,0.0598,0.0937,2192.0,-0.1676,1.2715,1458498.0,-0.0959,0.2785,42,-0.0562,-0.2222,0.9524,-0.2802,0.1005,1.0
202307,20009,"washington, dc",677000.0,0.0,0.1284,137,-0.0584,-0.1988,35.0,0.1667,-0.1026,84,-0.2632,-0.125,0,,,0.0,0.0,0.0,32.0,0.1429,-0.3846,0.1022,0.0243,-0.066,96.0,0.0159,0.0667,698.0,0.0,0.059,974.0,-0.0564,0.0318,1012533.0,-0.0255,0.2356,236,-0.0288,-0.0992,0.7007,0.0512,0.1744,0.0
202307,20037,"washington, dc",793500.0,0.0057,0.2418,72,0.0,-0.301,56.0,0.0725,-0.119,32,0.6,-0.2,0,,,0.0,0.0,0.0,8.0,-0.2,-0.75,0.069,-0.0154,-0.1049,26.0,-0.1475,-0.2571,725.0,0.0095,0.128,1215.0,-0.0325,0.215,1294214.0,-0.0347,0.2652,99,-0.0246,-0.2774,0.3611,-0.0625,0.0213,0.0
202307,20005,"washington, dc",599950.0,0.2082,0.1883,29,0.16,-0.4528,30.0,-0.0164,-0.0323,28,0.5556,0.4,0,,,0.0,0.0,0.0,4.0,-0.5,-0.6667,0.0625,-0.0815,-0.0954,15.0,-0.1429,-0.4231,691.0,-0.0097,0.026,860.0,0.1994,0.1978,821396.0,-0.0536,0.1755,44,0.0353,-0.45,0.5172,-0.1828,0.0267,0.0
202307,20011,"washington, dc",717000.0,0.005,0.0622,199,0.0205,0.0529,50.0,0.1299,0.3514,84,-0.0455,-0.087,4,,,0.0109,0.0109,0.0109,72.0,-0.1,-0.1429,0.193,-0.0102,-0.0346,91.0,-0.0521,0.1375,464.0,-0.0221,0.0227,1537.0,-0.0023,0.0216,735043.0,-0.0272,0.0744,290,0.0,0.0902,0.4573,-0.035,0.034,0.0
202307,20019,"washington, dc",445000.0,-0.0415,-0.0532,117,0.0833,0.0354,50.0,0.0204,0.0417,56,-0.1765,0.0,4,-0.3333,0.0,0.0156,-0.0065,-0.0012,72.0,1.25,0.125,0.2802,0.1714,-0.0189,88.0,-0.1963,0.4426,304.0,0.0067,-0.0429,1352.0,-0.0595,-0.0059,452800.0,-0.0255,-0.021,202,-0.0605,0.1882,0.7521,-0.2618,0.2123,0.0
202307,20007,"washington, dc",1750000.0,0.0,0.2641,77,-0.1444,-0.2524,53.0,0.0707,0.4324,36,-0.25,-0.25,0,,,0.0,0.0,0.0,16.0,0.0,-0.3333,0.1075,0.0233,-0.0143,46.0,-0.2069,0.0698,833.0,0.036,0.1199,2271.0,0.0843,0.2799,3007262.0,0.0777,0.4353,124,-0.1622,-0.1678,0.5974,-0.047,0.1799,0.0
202307,20036,"washington, dc",635000.0,-0.4079,0.4959,18,-0.0526,-0.3571,63.0,0.2315,0.3021,4,-0.6667,-0.75,0,,,0.0,0.0,0.0,4.0,0.0,-0.5,0.1,-0.0064,-0.0446,7.0,-0.3913,-0.5333,653.0,-0.1013,0.0405,1100.0,-0.0014,0.4608,2495340.0,-0.0027,2.2666,24,-0.2131,-0.4419,0.3889,-0.2164,-0.1468,1.0
202307,20012,"washington, dc",612500.0,-0.0751,0.0208,37,-0.0133,0.4231,44.0,0.0932,-0.033,24,0.3333,2.0,0,,,0.0,0.0,0.0,4.0,-0.8462,0.0,0.0541,-0.2735,-0.0149,28.0,0.0769,0.4737,543.0,-0.0038,-0.0654,1084.0,-0.0005,0.0733,751558.0,-0.0254,0.0799,64,-0.0229,0.3913,0.7568,0.0634,0.026,1.0
202307,20020,"washington, dc",469750.0,0.0158,0.0439,93,0.022,0.1481,51.0,0.1271,0.1591,36,-0.2174,-0.25,0,-1.0,,0.0,-0.0106,0.0,36.0,0.3846,0.8,0.1827,0.0401,0.0791,50.0,0.0309,-0.2063,288.0,0.0333,-0.0177,1459.0,0.0107,0.044,453097.0,0.0147,-0.0427,143,0.0362,-0.0138,0.5376,0.0047,-0.2401,0.0
202307,20032,"washington, dc",399500.0,-0.0599,-0.0254,67,0.1074,0.1552,50.0,-0.1304,0.0,24,0.0909,0.0,4,1.0,,0.0331,0.0195,0.0331,20.0,0.25,0.0,0.2,0.0711,-0.0222,32.0,-0.2289,0.1034,263.0,-0.0419,-0.033,1479.0,-0.0166,0.1412,380885.0,-0.0701,0.0039,100,-0.005,0.2195,0.4776,-0.2083,-0.0224,0.0
202306,20010,"washington, dc",785000.0,0.037,0.1805,86,0.0818,-0.0947,32.0,-0.0597,0.0,52,0.2381,-0.0714,0,,,0.0,0.0,0.0,24.0,-0.0769,-0.2,0.1365,-0.03,-0.0079,39.0,0.1324,-0.3186,486.0,-0.0433,-0.1109,1698.0,0.0491,0.3396,860282.0,0.0299,0.1456,122,0.0752,-0.1873,0.4477,0.02,-0.1471,0.0
202306,20011,"washington, dc",713420.0,0.053,0.1019,195,-0.0347,0.0955,44.0,0.0663,0.5,88,-0.12,-0.2542,0,,-1.0,0.0,0.0,-0.0055,80.0,0.1111,0.1765,0.2032,0.0338,0.0255,96.0,-0.1351,0.0492,475.0,-0.0223,0.0193,1540.0,0.0362,0.0747,755620.0,0.0438,0.1272,290,-0.072,0.0741,0.4923,-0.0572,-0.0217,0.0
202306,20032,"washington, dc",424975.0,0.0558,-0.0258,61,0.0168,0.0168,58.0,-0.0254,0.4935,22,0.0,-0.3529,2,,0.0,0.0135,0.0135,-0.0022,16.0,0.0,-0.2727,0.1289,-0.0024,-0.0534,42.0,-0.0778,0.4068,274.0,-0.0527,-0.0107,1504.0,0.0159,0.1929,409592.0,0.039,0.0311,101,-0.0383,0.1356,0.686,-0.0704,0.1902,0.0
202306,20003,"washington, dc",860925.0,-0.0415,0.1109,77,0.0922,-0.125,36.0,-0.1446,0.3148,46,-0.1154,-0.3611,0,,,0.0,0.0,0.0,28.0,0.2727,-0.2222,0.1714,0.0325,0.0191,43.0,0.0494,-0.3796,656.0,-0.0287,-0.02,1253.0,0.0296,0.101,960144.0,-0.0499,0.0741,118,0.0444,-0.254,0.5519,-0.0225,-0.2265,0.0
202306,20019,"washington, dc",464250.0,-0.02,-0.0174,108,-0.0226,-0.0886,49.0,0.1073,0.4962,68,0.1724,-0.0811,6,2.0,2.0,0.0221,0.0144,0.0144,32.0,-0.4286,-0.36,0.1088,-0.1105,-0.0858,110.0,0.1406,0.7109,302.0,-0.0136,-0.0823,1438.0,-0.0331,0.0865,464632.0,-0.0077,0.0091,215,0.0462,0.1813,1.0139,0.1451,0.4738,0.0
202306,20008,"washington, dc",756225.0,0.1393,0.4734,62,0.0336,-0.2722,43.0,0.3821,0.1111,36,-0.1,-0.1429,0,,,0.0,0.0,0.0,18.0,0.0,0.125,0.1363,0.0149,0.0378,40.0,-0.1856,-0.1596,606.0,-0.0317,0.0758,1289.0,0.0814,0.2495,2160935.0,0.0748,0.1027,101,-0.078,-0.2328,0.6423,-0.1728,0.0861,0.0
202306,20007,"washington, dc",1749975.0,-0.0956,0.6185,90,0.0169,-0.1176,50.0,0.0313,0.6639,48,0.0909,-0.3333,0,,,0.0,0.0,0.0,16.0,-0.1111,-0.3333,0.0842,-0.0088,-0.0184,58.0,0.0545,-0.0413,804.0,-0.0393,0.0826,2094.0,-0.0512,0.4702,2790454.0,-0.0401,0.3002,148,0.035,-0.0892,0.6444,0.023,0.0513,1.0
202306,20012,"washington, dc",662200.0,-0.0454,0.0738,38,-0.1279,0.3636,40.0,-0.1297,-0.1869,18,-0.1,0.2857,0,,,0.0,0.0,0.0,26.0,2.25,12.0,0.3276,0.2346,0.2937,26.0,-0.2571,0.0196,545.0,0.0708,-0.0566,1085.0,-0.1672,-0.0121,771113.0,-0.0542,0.0287,66,-0.1761,0.2476,0.6933,-0.1206,-0.2339,0.0
202306,20004,"washington, dc",572000.0,0.0376,0.1123,16,-0.1579,-0.2558,75.0,0.4085,0.0949,2,0.0,-0.6667,0,,,0.0,0.0,0.0,4.0,0.0,-0.3333,0.1779,0.004,-0.0241,5.0,0.0,-0.1818,652.0,0.0197,-0.0358,778.0,-0.0032,0.013,606044.0,0.021,-0.062,20,-0.1702,-0.2778,0.2813,0.0444,0.0254,0.0
202306,20009,"washington, dc",677000.0,0.0396,0.0545,146,0.1548,-0.267,30.0,0.0084,0.0,114,0.2667,-0.1618,0,-1.0,,0.0,-0.0062,0.0,28.0,-0.2222,-0.6744,0.0779,-0.0407,-0.1109,95.0,-0.0156,-0.1486,698.0,0.0062,0.0555,1032.0,0.039,0.088,1039028.0,-0.0023,0.2769,243,0.0897,-0.2149,0.6495,-0.1124,0.0903,0.0
202306,20024,"washington, dc",638300.0,0.1622,0.6388,65,0.1712,-0.3264,37.0,0.2417,-0.1946,34,0.2143,-0.15,0,,,0.0,0.0,0.0,10.0,-0.5,-0.7059,0.0841,-0.1167,-0.1157,23.0,-0.1481,-0.08,584.0,0.0621,0.1655,1154.0,0.2535,0.5488,1093959.0,0.2333,1.2546,89,0.0788,-0.2851,0.3538,-0.1326,0.0948,1.0
202306,20006,"washington, dc",239250.0,4.6964,0.0633,2,0.5,-0.25,6.0,-0.8723,-0.85,4,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2.0,,1.0,516.0,,0.0703,474.0,,0.0,239250.0,4.6964,-0.0085,2,0.5,-0.4,1.3333,,0.8333,1.0
202306,20018,"washington, dc",675000.0,0.0,0.0385,61,-0.0963,0.0339,42.0,-0.1117,0.2748,30,0.0714,0.1538,0,,,0.0,0.0,0.0,22.0,-0.1538,0.0,0.1704,-0.0554,-0.0536,36.0,0.6,0.5652,385.0,-0.03,-0.0497,1660.0,0.0359,-0.0665,761678.0,0.0194,0.0515,98,0.0652,0.2025,0.5902,0.2568,0.2003,0.0
202306,20037,"washington, dc",789000.0,-0.0131,0.2861,72,-0.0069,-0.2727,52.0,-0.0676,-0.1619,20,-0.3333,-0.5455,0,,,0.0,0.0,0.0,10.0,0.25,0.6667,0.0843,0.0308,0.0508,31.0,-0.3222,-0.0317,718.0,0.0591,0.1214,1256.0,-0.0427,0.2847,1340689.0,-0.0417,0.3283,102,-0.125,-0.2311,0.4236,-0.1971,0.1054,0.0
202306,20015,"washington, dc",1389375.0,0.0105,0.3965,22,0.0238,-0.1569,29.0,0.0833,0.0086,24,0.0,-0.0769,0,,,0.0,0.0,0.0,8.0,1.0,0.0,0.0998,0.0412,-0.0008,27.0,0.2619,0.0816,606.0,-0.0335,0.0355,2634.0,0.009,0.8569,1613196.0,0.0576,0.4994,45,0.0471,-0.1188,1.2326,0.2326,0.2718,0.0
202306,20020,"washington, dc",462450.0,0.0249,0.0292,91,0.1304,0.04,45.0,-0.0372,0.223,46,0.4375,-0.1481,2,,-0.5,0.0106,0.0106,-0.0085,26.0,0.3,0.0,0.1427,0.0381,0.0097,49.0,-0.2481,-0.2422,279.0,0.0114,-0.0695,1444.0,0.0094,0.0704,446551.0,0.0066,-0.2329,138,-0.045,-0.0891,0.533,-0.2683,-0.1985,0.0
202306,20017,"washington, dc",684450.0,-0.0136,-0.0868,44,-0.0745,0.0,41.0,0.2656,0.4727,28,0.2727,-0.125,0,-1.0,,0.0,-0.0204,0.0,18.0,-0.1,-0.1,0.1795,-0.0475,-0.0434,34.0,0.3878,0.8378,451.0,-0.0258,-0.0308,1631.0,-0.0141,-0.0443,695722.0,-0.1204,-0.2545,76,0.0483,0.2063,0.7816,0.2603,0.3563,0.0
202306,20005,"washington, dc",496550.0,-0.2519,-0.0404,25,-0.0196,-0.4845,31.0,-0.1757,0.1402,18,0.8,-0.55,0,,,0.0,0.0,0.0,8.0,0.3333,-0.4286,0.144,0.0334,0.0214,18.0,-0.0278,-0.2222,697.0,-0.0206,0.0226,717.0,-0.2537,-0.0386,867872.0,-0.1346,0.276,43,-0.0556,-0.3929,0.7,-0.0059,0.2361,0.0
202306,20036,"washington, dc",1072500.0,-0.1403,1.6,19,0.0857,-0.377,51.0,0.6777,0.3013,12,0.5,-0.4545,0,,,0.0,0.0,0.0,4.0,1.0,-0.6,0.1064,0.0588,-0.0357,12.0,-0.3235,-0.2581,726.0,-0.1537,0.1571,1102.0,-0.1764,0.481,2502108.0,-0.0814,2.4683,31,-0.1029,-0.337,0.6053,-0.3662,0.0971,1.0
202306,20002,"washington, dc",669950.0,-0.0074,-0.0596,281,0.0312,0.2601,44.0,0.1837,0.1447,136,0.0303,-0.0933,6,,0.5,0.011,0.011,0.0024,82.0,-0.18,-0.1633,0.1552,-0.0499,-0.0524,114.0,0.081,-0.0542,540.0,-0.0125,-0.016,1319.0,-0.0367,0.0249,782848.0,-0.0503,-0.0338,396,0.0532,0.1462,0.4039,0.0186,-0.1342,0.0
202306,20001,"washington, dc",813350.0,0.0529,0.1161,158,-0.0094,-0.1662,48.0,0.2973,0.4656,76,0.3103,-0.3214,0,,,0.0,0.0,0.0,56.0,0.2727,-0.2222,0.1969,0.0405,0.01,52.0,-0.2897,-0.4521,639.0,0.0044,-0.0267,1279.0,0.0356,0.2156,991135.0,0.0466,0.2245,209,-0.1128,-0.2646,0.3259,-0.1286,-0.1701,0.0
202306,20016,"washington, dc",1082750.0,0.0374,0.42,63,0.1455,-0.0526,32.0,-0.0935,-0.1127,56,0.2727,-0.0667,0,,,0.0,0.0,0.0,18.0,-0.3077,0.0,0.1057,-0.0592,-0.0058,50.0,-0.0294,-0.1081,542.0,0.0034,0.0292,2002.0,0.0278,0.1828,1994271.0,0.015,0.0166,113,0.0613,-0.0779,0.7857,-0.1416,-0.0489,0.0
202305,20011,"washington, dc",677500.0,0.0112,0.063,202,0.0254,0.299,42.0,0.1216,0.2969,100,0.0,-0.2424,0,,-1.0,0.0,0.0,-0.0112,72.0,0.5,0.3333,0.1694,0.0482,0.0157,111.0,-0.0263,0.1684,485.0,0.0128,0.0346,1486.0,0.025,0.1765,723941.0,-0.0126,0.0989,313,0.0146,0.2401,0.5495,-0.0292,-0.0614,0.0
202305,20001,"washington, dc",772475.0,-0.0332,0.0313,160,0.029,-0.086,37.0,0.2333,0.2131,58,-0.4423,-0.4314,0,,-1.0,0.0,0.0,-0.0098,44.0,0.375,-0.2667,0.1564,0.0417,0.0093,73.0,0.1154,-0.2328,637.0,-0.0173,-0.061,1235.0,0.0202,0.1757,947042.0,-0.0145,0.1274,235,0.078,-0.1344,0.4545,0.0352,-0.087,0.0
202305,20010,"washington, dc",757000.0,0.0093,0.0272,80,0.1197,-0.1359,34.0,0.4565,0.1552,42,0.05,-0.3438,0,,,0.0,0.0,0.0,26.0,0.3,-0.1333,0.1664,0.046,0.0172,34.0,-0.2766,-0.4188,508.0,-0.0186,-0.1271,1619.0,0.0117,0.2602,835290.0,-0.0894,0.0776,113,-0.0424,-0.2517,0.4277,-0.2343,-0.2082,0.0
202305,20037,"washington, dc",799500.0,0.0527,0.3058,73,0.0357,-0.2786,56.0,-0.119,0.0374,30,0.25,-0.1176,0,,,0.0,0.0,0.0,8.0,-0.5,-0.6,0.0535,-0.0821,-0.0592,45.0,0.3636,0.2857,678.0,0.0447,0.0619,1312.0,0.0169,0.3866,1399062.0,0.1,0.305,116,0.1154,-0.1439,0.6207,0.1493,0.2724,0.0
202305,20005,"washington, dc",663750.0,0.0927,0.3055,26,-0.1207,-0.32,37.0,0.2759,0.2333,10,-0.5,-0.6154,0,,,0.0,0.0,0.0,6.0,-0.25,-0.7,0.1106,-0.0021,-0.0988,18.0,-0.0526,-0.4375,712.0,0.0287,0.0369,961.0,0.0331,0.2909,1002818.0,0.0321,0.5895,45,-0.0625,-0.3478,0.7059,0.0507,-0.1475,0.0
202305,20015,"washington, dc",1375000.0,0.25,0.1584,21,0.4,-0.1765,27.0,-0.2059,0.2273,24,0.5,-0.2941,0,,,0.0,0.0,0.0,4.0,,-0.6667,0.0586,0.0586,-0.0731,21.0,0.05,-0.3,627.0,-0.0461,0.1617,2610.0,0.7279,0.474,1525354.0,0.2057,0.3468,43,0.1806,-0.2342,1.0,-0.3333,-0.1765,0.0
202305,20012,"washington, dc",693724.0,0.0527,0.239,43,-0.1569,0.5088,46.0,0.5417,-0.1019,20,-0.2857,-0.0909,0,,,0.0,0.0,0.0,8.0,-0.6,,0.093,-0.0975,0.093,35.0,0.4,0.2963,509.0,-0.0183,-0.119,1302.0,0.1947,0.3615,815322.0,0.1441,0.2132,80,0.0192,0.4722,0.814,0.3238,-0.1334,0.0
202305,20006,"washington, dc",42000.0,-0.7011,-0.8367,1,0.0,-0.5,47.0,1.4737,-0.2959,0,,,0,,,0.0,0.0,0.0,0.0,,-1.0,0.0,0.0,-0.2857,,,,,,,,,,42000.0,-0.7011,-0.8351,1,-0.5,-0.6,,,,1.0
202305,20019,"washington, dc",473738.0,0.0299,-0.0021,111,0.0138,0.151,44.0,-0.1324,0.2378,58,0.1154,-0.1471,2,-0.5,-0.5,0.0077,-0.0084,-0.0097,56.0,-0.0667,0.0,0.2192,0.0016,-0.0256,96.0,0.2,0.4436,306.0,0.0117,-0.0679,1487.0,-0.0062,0.0896,468240.0,-0.0135,0.0035,206,0.0931,0.2646,0.8688,0.1348,0.1761,0.0
202305,20024,"washington, dc",549200.0,0.0265,0.4269,56,0.1809,-0.3106,30.0,-0.0323,-0.4595,28,-0.125,-0.0667,0,,,0.0,0.0,0.0,20.0,1.5,0.1111,0.2008,0.0912,0.0639,27.0,0.1739,-0.0847,549.0,0.0135,0.1621,920.0,-0.0174,0.1396,887039.0,-0.0529,0.7583,83,0.1458,-0.25,0.4865,-0.0029,0.12,0.0
202305,20004,"washington, dc",551250.0,-0.0111,0.0092,19,-0.05,-0.1739,53.0,0.0441,0.0923,2,-0.75,-0.5,0,,,0.0,0.0,0.0,4.0,0.0,-0.3333,0.1739,0.0687,-0.0079,5.0,0.125,-0.25,640.0,-0.0242,-0.047,781.0,0.015,-0.007,593586.0,0.0048,-0.1221,24,-0.06,-0.1897,0.2368,0.0368,-0.024,0.0
202305,20020,"washington, dc",451225.0,0.0278,0.0027,81,-0.064,-0.0694,47.0,0.2368,0.1605,32,-0.3333,-0.4074,0,-1.0,-1.0,0.0,-0.0182,-0.0283,20.0,-0.375,-0.0909,0.1045,-0.0591,0.0018,65.0,0.0574,-0.0851,276.0,-0.029,-0.072,1430.0,0.0415,0.0973,443608.0,-0.0177,-0.2246,145,-0.0034,-0.0707,0.8012,0.0919,-0.0138,0.0
202305,20016,"washington, dc",1043700.0,-0.0508,0.741,55,0.0185,-0.1057,35.0,0.5444,-0.0071,44,-0.0833,-0.1538,0,,,0.0,0.0,0.0,26.0,5.5,0.625,0.1648,0.1431,0.0819,51.0,0.02,-0.2609,540.0,-0.0062,0.0377,1948.0,-0.0777,0.3902,1964718.0,0.0058,0.0183,106,0.0495,-0.1908,0.9273,0.0013,-0.1947,1.0
202305,20007,"washington, dc",1935000.0,-0.0301,0.1872,89,0.0793,-0.0275,48.0,0.2973,0.5238,44,0.2222,-0.3529,0,,,0.0,0.0,0.0,18.0,0.125,-0.3571,0.093,0.0042,-0.0224,55.0,0.2222,-0.2414,837.0,0.0103,0.0892,2207.0,0.0337,0.1843,2907097.0,0.0304,0.0798,143,0.1172,-0.1118,0.6215,0.0727,-0.1752,0.0
202305,20017,"washington, dc",693900.0,0.0064,0.0582,47,-0.06,0.4921,32.0,-0.0588,0.2673,22,-0.2143,-0.0833,2,,,0.0204,0.0204,0.0204,20.0,0.0,1.0,0.2271,0.0187,0.0836,25.0,0.225,0.0426,463.0,-0.0318,0.0309,1654.0,0.0133,0.085,790966.0,-0.0473,-0.1682,73,0.0662,0.3063,0.5213,0.1213,-0.2248,0.0
202305,20003,"washington, dc",898225.0,-0.0009,0.2188,71,-0.0208,-0.2167,42.0,0.3833,0.6117,52,0.3,-0.2973,0,,,0.0,0.0,0.0,22.0,-0.2143,-0.1538,0.1388,-0.0012,0.0244,41.0,-0.0357,-0.3361,676.0,-0.0254,-0.0154,1217.0,0.0413,0.1535,1010545.0,-0.0237,0.1955,113,-0.0132,-0.2812,0.5745,-0.0089,-0.1033,0.0
202305,20002,"washington, dc",674950.0,0.0384,-0.0236,273,0.0645,0.2824,37.0,-0.1453,0.0068,132,0.2692,-0.0294,0,-1.0,-1.0,0.0,-0.0086,-0.0075,100.0,0.3158,0.5152,0.2051,0.0595,0.0599,105.0,0.0825,-0.3046,547.0,0.0228,-0.0093,1369.0,0.0255,0.1047,824303.0,0.0506,0.0296,376,0.0652,0.0344,0.3853,0.0064,-0.3253,0.0
202305,20032,"washington, dc",402500.0,-0.0527,-0.1052,60,0.0818,0.266,59.0,0.1346,0.4937,22,0.1,-0.3125,0,,,0.0,0.0,0.0,16.0,-0.3333,-0.1111,0.1312,-0.0952,-0.0321,45.0,0.1538,0.4063,290.0,0.0312,0.0592,1481.0,-0.026,0.0382,394214.0,-0.0382,-0.0511,105,0.1359,0.3228,0.7563,0.0472,0.0755,1.0
202305,20036,"washington, dc",1247500.0,0.6984,2.0178,18,0.0294,-0.4262,30.0,0.3152,0.0254,8,-0.5,0.0,0,,,0.0,0.0,0.0,2.0,-0.5,-0.75,0.0476,-0.0265,-0.0929,17.0,0.0,-0.1282,858.0,0.3196,0.385,1338.0,0.2547,0.9121,2723761.0,1.1083,2.9557,34,0.0,-0.3061,0.9714,-0.0286,0.3321,1.0
202305,20008,"washington, dc",663750.0,0.0881,0.4469,60,-0.0556,-0.3568,31.0,-0.1908,-0.259,40,-0.1667,-0.375,0,,,0.0,0.0,0.0,18.0,0.125,-0.3077,0.1215,0.0072,0.0011,49.0,0.1548,-0.0673,626.0,0.0,0.1366,1192.0,0.1337,0.2112,2010560.0,0.0078,0.0556,109,0.0381,-0.2431,0.8151,0.1485,0.253,0.0
202305,20018,"washington, dc",675000.0,0.0385,-0.0224,68,0.2981,0.4362,47.0,0.2703,0.7736,28,0.1667,-0.1765,0,,-1.0,0.0,0.0,-0.0211,26.0,0.3,0.3,0.2258,0.0153,0.0288,23.0,0.125,-0.1964,397.0,0.0156,0.0429,1603.0,-0.0252,-0.1248,747217.0,-0.0079,-0.0491,92,0.1948,0.2267,0.3333,-0.0513,-0.2624,0.0
202305,20009,"washington, dc",651225.0,0.0872,0.0323,126,0.0,-0.2717,30.0,-0.0403,0.0259,90,0.125,-0.3077,2,,0.0,0.0062,0.0062,0.0017,36.0,0.0,-0.3077,0.1186,0.0036,-0.0071,96.0,0.1034,-0.2195,694.0,0.0236,0.0631,994.0,0.0592,0.0524,1041381.0,0.0652,0.2169,223,0.0469,-0.2466,0.7619,0.0714,0.0509,0.0
202304,20001,"washington, dc",799000.0,0.03,0.1021,155,0.2109,-0.0127,30.0,-0.0769,0.0,104,0.2683,-0.1875,0,,,0.0,0.0,0.0,32.0,0.0,-0.4286,0.1147,-0.008,-0.0161,65.0,0.2745,-0.4922,648.0,-0.0034,-0.0504,1210.0,0.0867,0.1945,961025.0,0.0491,0.1893,218,0.2213,-0.2324,0.4194,0.0209,-0.3959,0.0
202304,20006,"washington, dc",140500.0,0.0,-0.4334,1,1.0,-0.5,19.0,-0.1163,-0.7711,0,-1.0,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,0.0,507.0,0.0,-0.0321,471.0,0.0,-0.0042,140500.0,0.0,-0.4334,2,3.0,-0.3333,1.0,,0.5,1.0
202304,20012,"washington, dc",659000.0,0.014,0.1916,51,-0.0377,0.7586,30.0,-0.1429,0.0909,28,0.1667,1.3333,0,,,0.0,0.0,0.0,20.0,0.1111,4.0,0.1905,0.0128,0.128,25.0,1.381,-0.1071,519.0,0.0166,-0.1106,1090.0,-0.0169,0.1596,712609.0,0.0454,0.1309,78,0.2188,0.3448,0.4902,0.2921,-0.4753,1.0
